start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1770918360,1770918420,2026-02-12T17:46:00+00:00,2026-02-12T17:47:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,217050,2522,13312,203738,203738,2522,13312,0,0,0,0,0,0
1770918420,1770918480,2026-02-12T17:47:00+00:00,2026-02-12T17:48:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,24,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,69778,3450,37376,32402,32402,3450,37376,0,0,0,0,0,0
1770918480,1770918540,2026-02-12T17:48:00+00:00,2026-02-12T17:49:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,19,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,126326,3296,3712,122614,122614,3296,3712,0,0,0,0,0,0
1770918540,1770918600,2026-02-12T17:49:00+00:00,2026-02-12T17:50:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,110095,1155,7424,102671,102671,1155,7424,0,0,0,0,0,0
1770918600,1770918660,2026-02-12T17:50:00+00:00,2026-02-12T17:51:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,16,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,130881,2091,22272,108609,108609,2091,22272,0,0,0,0,0,0
1770918660,1770918720,2026-02-12T17:51:00+00:00,2026-02-12T17:52:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,19,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,124780,2394,14848,109932,109932,2394,14848,0,0,0,0,0,0
1770918720,1770918780,2026-02-12T17:52:00+00:00,2026-02-12T17:53:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,16,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,221360,2061,14848,206512,206512,2061,14848,0,0,0,0,0,0
1770918780,1770918840,2026-02-12T17:53:00+00:00,2026-02-12T17:54:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,18,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,124703,2056,16384,108319,108319,2056,16384,0,0,0,0,0,0
1770918840,1770918900,2026-02-12T17:54:00+00:00,2026-02-12T17:55:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,17,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,141939,2856,32512,109427,109427,2856,32512,0,0,0,0,0,0
1770918900,1770918960,2026-02-12T17:55:00+00:00,2026-02-12T17:56:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,132816,3234,23680,109136,109136,3234,23680,0,0,0,0,0,0
1770918960,1770919020,2026-02-12T17:56:00+00:00,2026-02-12T17:57:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,128380,2353,17920,110460,110460,2353,17920,0,0,0,0,0,0
1770919020,1770919080,2026-02-12T17:57:00+00:00,2026-02-12T17:58:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,224491,3724,17536,206955,206955,3724,17536,0,0,0,0,0,0
1770919080,1770919140,2026-02-12T17:58:00+00:00,2026-02-12T17:59:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,211231,2902,106368,104863,104863,2902,106368,0,0,0,0,0,0
1770919140,1770919200,2026-02-12T17:59:00+00:00,2026-02-12T18:00:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,209979,4075,104832,105147,105147,4075,104832,0,0,0,0,0,0
1770919200,1770919260,2026-02-12T18:00:00+00:00,2026-02-12T18:01:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,225537,2632,118144,107393,107393,2632,118144,0,0,0,0,0,0
1770919260,1770919320,2026-02-12T18:01:00+00:00,2026-02-12T18:02:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,216118,2556,13312,202806,202806,2556,13312,0,0,0,0,0,0
1770919320,1770919380,2026-02-12T18:02:00+00:00,2026-02-12T18:03:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,214930,2938,110720,104210,104210,2938,110720,0,0,0,0,0,0
1770919380,1770919440,2026-02-12T18:03:00+00:00,2026-02-12T18:04:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,204393,2648,196736,7657,7657,2648,196736,0,0,0,0,0,0
1770919440,1770919500,2026-02-12T18:04:00+00:00,2026-02-12T18:05:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,211563,1406,8960,202603,202603,1406,8960,0,0,0,0,0,0
1770919500,1770919560,2026-02-12T18:05:00+00:00,2026-02-12T18:06:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,16,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,44289,2028,32384,11905,11905,2028,32384,0,0,0,0,0,0
1770919560,1770919620,2026-02-12T18:06:00+00:00,2026-02-12T18:07:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,212301,2214,7424,204877,204877,2214,7424,0,0,0,0,0,0
1770919620,1770919680,2026-02-12T18:07:00+00:00,2026-02-12T18:08:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,217578,2166,11776,205802,205802,2166,11776,0,0,0,0,0,0
1770919680,1770919740,2026-02-12T18:08:00+00:00,2026-02-12T18:09:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,301981,3725,295680,6301,6301,3725,295680,0,0,0,0,0,0
1770919740,1770919800,2026-02-12T18:09:00+00:00,2026-02-12T18:10:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,115816,1719,10496,105320,105320,1719,10496,0,0,0,0,0,0
1770919800,1770919860,2026-02-12T18:10:00+00:00,2026-02-12T18:11:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,316687,4585,11776,304911,304911,4585,11776,0,0,0,0,0,0
1770919860,1770919920,2026-02-12T18:11:00+00:00,2026-02-12T18:12:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,215948,2731,113280,102668,102668,2731,113280,0,0,0,0,0,0
1770919920,1770919980,2026-02-12T18:12:00+00:00,2026-02-12T18:13:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,402946,2642,296832,106114,106114,2642,296832,0,0,0,0,0,0
1770919980,1770920040,2026-02-12T18:13:00+00:00,2026-02-12T18:14:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,13,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,127286,2473,23808,103478,103478,2473,23808,0,0,0,0,0,0
1770920040,1770920100,2026-02-12T18:14:00+00:00,2026-02-12T18:15:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,400429,3438,296448,103981,103981,3438,296448,0,0,0,0,0,0
1770920100,1770920160,2026-02-12T18:15:00+00:00,2026-02-12T18:16:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,126965,1767,20736,106229,106229,1767,20736,0,0,0,0,0,0
1770920160,1770920220,2026-02-12T18:16:00+00:00,2026-02-12T18:17:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,117690,1227,14848,102842,102842,1227,14848,0,0,0,0,0,0
1770920220,1770920280,2026-02-12T18:17:00+00:00,2026-02-12T18:18:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,211636,1513,8704,202932,202932,1513,8704,0,0,0,0,0,0
1770920280,1770920340,2026-02-12T18:18:00+00:00,2026-02-12T18:19:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,121316,1450,14848,106468,106468,1450,14848,0,0,0,0,0,0
1770920340,1770920400,2026-02-12T18:19:00+00:00,2026-02-12T18:20:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,210340,1927,7424,202916,202916,1927,7424,0,0,0,0,0,0
1770920400,1770920460,2026-02-12T18:20:00+00:00,2026-02-12T18:21:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-5.1-2025-11-13,FALSE,default,115957,1692,14848,101109,101109,1692,14848,0,0,0,0,0,0
,,,,,1419,,,,,,18455844,282486,4621312,13834532,13834532,282486,4621312,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,gpt-5.1 cost, $1.25 , $10.00 , $0.13 , $1.25 ,[per million],1000000.00,,,,,,,
,,,,,,,,,,,18.455844,0.282486,4.621312,13.834532,,,,,,,,,
,,,,,,,,,,, $23.070 , $2.825 , $0.578 , $17.293 ,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, $20.696 ,total spent,,,,,,,,
